path,date,MOP1,MOP2,beach,method
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240325_00664_00769_1338_NoWaves_Cardiff_Encinitas_miniRanger,20240325,664,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240411_00682_00769_0537_NoWaves_SanElijo_Encinitas_miniRanger,20240411,682,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240416_00664_00769_1039_NoWaves_Cardiff_SCarlsbad_miniRanger,20240416,664,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240426_00681_00769_0539_NoWaves_SanElijo_Encinitas_miniRanger,20240426,681,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240502_00680_00762_1051_NoWaves_SanElijo_Encinitas_miniRanger,20240502,680,762,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240509_00663_00769_0526_NoWaves_Cardiff_Encinitas_miniRanger,20240509,663,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240514_00566_00769_0818_NoWaves_Torrey_Encinitas_miniRanger,20240514,566,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240529_00567_00769_0734_NoWaves_Torrey_Encinitas_miniRanger,20240529,567,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240607_00567_00770_0437_NoWaves_Torrey_Encinitas_miniRanger,20240607,567,770,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240611_00567_00768_0820_NoWaves_Torrey_Encinitas_miniRanger,20240611,567,768,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240621_00567_00769_0507_NoWaves_Torrey_Encinitas_miniRanger,20240621,567,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240627_00519_00769_0630_NoWaves_Blacks_Encinitas_miniRanger,20240627,519,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240703_00567_00769_0500_NoWaves_Torrey_Encinitas_miniRanger,20240703,567,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240710_00681_00770_0630_NoWaves_SanElijo_Encinitas_miniRanger,20240710,681,770,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240718_00686_00771_0203_NoWaves_SanElijo_Encinitas_miniRanger,20240718,686,771,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20240725_00682_00768_0612_SanElijo_Encinitas_NoWaves,20240725,682,768,Encinitas,VMQLZ_Truck
/Volumes/group/LiDAR/MiniRanger_ATV/LiDAR_Processed_Level2/20240729_00567_00769_2253_NoWaves_Torrey_Encinitas_miniRanger,20240729,567,769,Encinitas,MiniRanger_ATV
/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20240807_00681_00769_0531_SanElijo_Encinitas_NoWaves,20240807,681,769,Encinitas,VMQLZ_Truck
/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20240821_00682_00769_0413_SanElijo_Encinitas_NoWaves,20240821,682,769,Encinitas,VMQLZ_Truck
/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20240905_00683_00769_0523_SanElijo_Encinitas_NoWaves,20240905,683,769,Encinitas,VMQLZ_Truck
/Volumes/group/LiDAR/VMQLZ_Truck/LiDAR_Processed_Level2/20240911_00681_00769_2310_SanElijo_Encinitas_NoWaves,20240911,681,769,Encinitas,VMQLZ_Truck
