date,MOP1,MOP2,method,folder_name,full_path,dem_path
20180419,590,636,VMZ2000_Truck,20180419_00590_00636_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180419_00590_00636_NoWaves_DelMar/Beach_And_Backshore/20180419_00590_00636_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180419_00590_00636_NoWaves_DelMar/Beach_And_Backshore/20180419_00590_00636_NoWaves_DelMar_beach_cliff_ground.tif
20180426,590,622,VMZ2000_Truck,20180426_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180426_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180426_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180426_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180426_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20180502,590,636,VMZ2000_Truck,20180502_00590_00636_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180502_00590_00636_NoWaves_DelMar/Beach_And_Backshore/20180502_00590_00636_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180502_00590_00636_NoWaves_DelMar/Beach_And_Backshore/20180502_00590_00636_NoWaves_DelMar_beach_cliff_ground.tif
20180511,590,622,VMZ2000_Truck,20180511_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180511_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180511_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180511_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180511_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20180515,590,622,VMZ2000_Truck,20180515_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180515_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180515_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180515_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180515_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20180523,683,708,VMZ2000_Truck,20180523_00683_00708_NoWaves__SanElijo,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180523_00683_00708_NoWaves__SanElijo/Beach_And_Backshore/20180523_00683_00708_NoWaves__SanElijo_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180523_00683_00708_NoWaves__SanElijo/Beach_And_Backshore/20180523_00683_00708_NoWaves__SanElijo_beach_cliff_ground.tif
20180523,636,683,VMZ2000_Truck,20180523_00636_00683_NoWaves_Solana,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180523_00636_00683_NoWaves_Solana/Beach_And_Backshore/20180523_00636_00683_NoWaves_Solana_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180523_00636_00683_NoWaves_Solana/Beach_And_Backshore/20180523_00636_00683_NoWaves_Solana_beach_cliff_ground.tif
20180524,590,622,VMZ2000_Truck,20180524_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180524_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180524_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180524_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180524_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20180613,636,683,VMZ2000_Truck,20180613_00636_00683_NoWaves_CardiffSolana,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180613_00636_00683_NoWaves_CardiffSolana/Beach_And_Backshore/20180613_00636_00683_NoWaves_CardiffSolana_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180613_00636_00683_NoWaves_CardiffSolana/Beach_And_Backshore/20180613_00636_00683_NoWaves_CardiffSolana_beach_cliff_ground.tif
20180615,590,622,VMZ2000_Truck,20180615_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180615_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180615_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180615_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180615_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20180615,519,590,VMZ2000_Truck,20180615_00519_00590_NoWaves_Blacks_TP,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180615_00519_00590_NoWaves_Blacks_TP/Beach_And_Backshore/20180615_00519_00590_NoWaves_Blacks_TP_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180615_00519_00590_NoWaves_Blacks_TP/Beach_And_Backshore/20180615_00519_00590_NoWaves_Blacks_TP_beach_cliff_ground.tif
20180628,590,622,VMZ2000_Truck,20180628_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180628_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180628_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180628_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180628_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20180711,594,622,VMZ2000_Truck,20180711_00594_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180711_00594_00622_NoWaves_DelMar/Beach_And_Backshore/20180711_00594_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180711_00594_00622_NoWaves_DelMar/Beach_And_Backshore/20180711_00594_00622_NoWaves_DelMar_beach_cliff_ground.tif
20180716,590,622,VMZ2000_Truck,20180716_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180716_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180716_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180716_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180716_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20180724,590,622,VMZ2000_Truck,20180724_00590_00622_NoWaves_Delmar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180724_00590_00622_NoWaves_Delmar/Beach_And_Backshore/20180724_00590_00622_NoWaves_Delmar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180724_00590_00622_NoWaves_Delmar/Beach_And_Backshore/20180724_00590_00622_NoWaves_Delmar_beach_cliff_ground.tif
20180731,590,622,VMZ2000_Truck,20180731_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180731_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180731_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180731_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180731_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20180808,567,636,VMZ2000_Truck,20180808_00567_00636_NoWaves_DelMarTorrey,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180808_00567_00636_NoWaves_DelMarTorrey/Beach_And_Backshore/20180808_00567_00636_NoWaves_DelMarTorrey_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180808_00567_00636_NoWaves_DelMarTorrey/Beach_And_Backshore/20180808_00567_00636_NoWaves_DelMarTorrey_beach_cliff_ground.tif
20180808,519,567,VMZ2000_Truck,20180808_00519_00567_NoWaves_Blacks,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180808_00519_00567_NoWaves_Blacks/Beach_And_Backshore/20180808_00519_00567_NoWaves_Blacks_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180808_00519_00567_NoWaves_Blacks/Beach_And_Backshore/20180808_00519_00567_NoWaves_Blacks_beach_cliff_ground.tif
20180809,683,708,VMZ2000_Truck,20180809_00683_00708_NoWaves_SanElijo,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180809_00683_00708_NoWaves_SanElijo/Beach_And_Backshore/20180809_00683_00708_NoWaves_SanElijo_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180809_00683_00708_NoWaves_SanElijo/Beach_And_Backshore/20180809_00683_00708_NoWaves_SanElijo_beach_cliff_ground.tif
20180809,636,683,VMZ2000_Truck,20180809_00636_00683_NoWaves_Solana_Cardiff,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180809_00636_00683_NoWaves_Solana_Cardiff/Beach_And_Backshore/20180809_00636_00683_NoWaves_Solana_Cardiff_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180809_00636_00683_NoWaves_Solana_Cardiff/Beach_And_Backshore/20180809_00636_00683_NoWaves_Solana_Cardiff_beach_cliff_ground.tif
20180814,590,622,VMZ2000_Truck,20180814_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180814_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180814_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180814_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180814_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20180824,590,622,VMZ2000_Truck,20180824_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180824_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180824_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180824_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180824_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20180828,590,622,VMZ2000_Truck,20180828_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180828_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180828_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180828_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180828_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20180906,519,622,VMZ2000_Truck,20180906_00519_00622_NoWaves_DelMarTorrey_Blacks,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180906_00519_00622_NoWaves_DelMarTorrey_Blacks/Beach_And_Backshore/20180906_00519_00622_NoWaves_DelMarTorrey_Blacks_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180906_00519_00622_NoWaves_DelMarTorrey_Blacks/Beach_And_Backshore/20180906_00519_00622_NoWaves_DelMarTorrey_Blacks_beach_cliff_ground.tif
20180910,590,622,VMZ2000_Truck,20180910_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180910_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180910_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180910_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20180910_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20180911,636,708,VMZ2000_Truck,20180911_00636_00708_NoWaves_CardiffSolanaSanElijo,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180911_00636_00708_NoWaves_CardiffSolanaSanElijo/Beach_And_Backshore/20180911_00636_00708_NoWaves_CardiffSolanaSanElijo_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180911_00636_00708_NoWaves_CardiffSolanaSanElijo/Beach_And_Backshore/20180911_00636_00708_NoWaves_CardiffSolanaSanElijo_beach_cliff_ground.tif
20180921,590,636,VMZ2000_Truck,20180921_00590_00636_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180921_00590_00636_NoWaves_DelMar/Beach_And_Backshore/20180921_00590_00636_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180921_00590_00636_NoWaves_DelMar/Beach_And_Backshore/20180921_00590_00636_NoWaves_DelMar_beach_cliff_ground.tif
20180926,590,622,VMZ2000_Truck,20180926_00590_00622_NoWaves,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180926_00590_00622_NoWaves/Beach_And_Backshore/20180926_00590_00622_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20180926_00590_00622_NoWaves/Beach_And_Backshore/20180926_00590_00622_NoWaves_beach_cliff_ground.tif
20181002,590,615,VMZ2000_Truck,20181002_00590_00615_NoWaves,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181002_00590_00615_NoWaves/Beach_And_Backshore/20181002_00590_00615_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181002_00590_00615_NoWaves/Beach_And_Backshore/20181002_00590_00615_NoWaves_beach_cliff_ground.tif
20181005,590,622,VMZ2000_Truck,20181005_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181005_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20181005_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181005_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20181005_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20181008,518,592,VMZ2000_Truck,20181008_00518_00592_0244_NoWaves_BlacksTorrey,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181008_00518_00592_0244_NoWaves_BlacksTorrey/Beach_And_Backshore/20181008_00518_00592_0244_NoWaves_BlacksTorrey_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181008_00518_00592_0244_NoWaves_BlacksTorrey/Beach_And_Backshore/20181008_00518_00592_0244_NoWaves_BlacksTorrey_beach_cliff_ground.tif
20181008,590,636,VMZ2000_Truck,20181008_00590_00636_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181008_00590_00636_NoWaves_DelMar/Beach_And_Backshore/20181008_00590_00636_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181008_00590_00636_NoWaves_DelMar/Beach_And_Backshore/20181008_00590_00636_NoWaves_DelMar_beach_cliff_ground.tif
20181009,665,708,VMZ2000_Truck,20181009_00665_00708_NoWaves_CardiffSanElijo,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181009_00665_00708_NoWaves_CardiffSanElijo/Beach_And_Backshore/20181009_00665_00708_NoWaves_CardiffSanElijo_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181009_00665_00708_NoWaves_CardiffSanElijo/Beach_And_Backshore/20181009_00665_00708_NoWaves_CardiffSanElijo_beach_cliff_ground.tif
20181009,636,666,VMZ2000_Truck,20181009_00636_00666_NoWaves_Solana,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181009_00636_00666_NoWaves_Solana/Beach_And_Backshore/20181009_00636_00666_NoWaves_Solana_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181009_00636_00666_NoWaves_Solana/Beach_And_Backshore/20181009_00636_00666_NoWaves_Solana_beach_cliff_ground.tif
20181010,708,768,VMZ2000_Truck,20181010_00708_00768_NoWaves_Encinitas,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181010_00708_00768_NoWaves_Encinitas/Beach_And_Backshore/20181010_00708_00768_NoWaves_Encinitas_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181010_00708_00768_NoWaves_Encinitas/Beach_And_Backshore/20181010_00708_00768_NoWaves_Encinitas_beach_cliff_ground.tif
20181016,590,622,VMZ2000_Truck,20181016_00590_00622_NoWaves,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181016_00590_00622_NoWaves/Beach_And_Backshore/20181016_00590_00622_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181016_00590_00622_NoWaves/Beach_And_Backshore/20181016_00590_00622_NoWaves_beach_cliff_ground.tif
20181022,590,622,VMZ2000_Truck,20181022_00590_00622_NoWaves,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181022_00590_00622_NoWaves/Beach_And_Backshore/20181022_00590_00622_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181022_00590_00622_NoWaves/Beach_And_Backshore/20181022_00590_00622_NoWaves_beach_cliff_ground.tif
20181030,590,622,VMZ2000_Truck,20181030_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181030_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20181030_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181030_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20181030_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20181105,567,638,VMZ2000_Truck,20181105_00567_00638_1343_NoWaves_Torrey_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181105_00567_00638_1343_NoWaves_Torrey_DelMar/Beach_And_Backshore/20181105_00567_00638_1343_NoWaves_Torrey_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181105_00567_00638_1343_NoWaves_Torrey_DelMar/Beach_And_Backshore/20181105_00567_00638_1343_NoWaves_Torrey_DelMar_beach_cliff_ground.tif
20181105,519,567,VMZ2000_Truck,20181105_00519_00567_NoWaves_Blacks,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181105_00519_00567_NoWaves_Blacks/Beach_And_Backshore/20181105_00519_00567_NoWaves_Blacks_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181105_00519_00567_NoWaves_Blacks/Beach_And_Backshore/20181105_00519_00567_NoWaves_Blacks_beach_cliff_ground.tif
20181109,683,708,VMZ2000_Truck,20181109_00683_00708_NoWaves_SanElijo_export,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181109_00683_00708_NoWaves_SanElijo_export/Beach_And_Backshore/20181109_00683_00708_NoWaves_SanElijo_export_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181109_00683_00708_NoWaves_SanElijo_export/Beach_And_Backshore/20181109_00683_00708_NoWaves_SanElijo_export_beach_cliff_ground.tif
20181109,683,708,VMZ2000_Truck,20181109_00683_00708_SanElijo_export_NoWaves,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181109_00683_00708_SanElijo_export_NoWaves/Beach_And_Backshore/20181109_00683_00708_SanElijo_export_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181109_00683_00708_SanElijo_export_NoWaves/Beach_And_Backshore/20181109_00683_00708_SanElijo_export_NoWaves_beach_cliff_ground.tif
20181109,636,666,VMZ2000_Truck,20181109_00636_00666_Solana_export_NoWaves,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181109_00636_00666_Solana_export_NoWaves/Beach_And_Backshore/20181109_00636_00666_Solana_export_NoWaves_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181109_00636_00666_Solana_export_NoWaves/Beach_And_Backshore/20181109_00636_00666_Solana_export_NoWaves_beach_cliff_ground.tif
20181109,636,666,VMZ2000_Truck,20181109_00636_00666_NoWaves_Solana_export,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181109_00636_00666_NoWaves_Solana_export/Beach_And_Backshore/20181109_00636_00666_NoWaves_Solana_export_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181109_00636_00666_NoWaves_Solana_export/Beach_And_Backshore/20181109_00636_00666_NoWaves_Solana_export_beach_cliff_ground.tif
20181114,590,622,VMZ2000_Truck,20181114_00590_00622_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181114_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20181114_00590_00622_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181114_00590_00622_NoWaves_DelMar/Beach_And_Backshore/20181114_00590_00622_NoWaves_DelMar_beach_cliff_ground.tif
20181121,567,622,VMZ2000_Truck,20181121_00567_00622_NoWaves_Torrey_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181121_00567_00622_NoWaves_Torrey_DelMar/Beach_And_Backshore/20181121_00567_00622_NoWaves_Torrey_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181121_00567_00622_NoWaves_Torrey_DelMar/Beach_And_Backshore/20181121_00567_00622_NoWaves_Torrey_DelMar_beach_cliff_ground.tif
20181127,568,636,VMZ2000_Truck,20181127_00568_00636_NoWaves_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181127_00568_00636_NoWaves_DelMar/Beach_And_Backshore/20181127_00568_00636_NoWaves_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181127_00568_00636_NoWaves_DelMar/Beach_And_Backshore/20181127_00568_00636_NoWaves_DelMar_beach_cliff_ground.tif
20181203,636,708,VMZ2000_Truck,20181203_00636_00708_NoWaves_SolanaCardiffSanElijo,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181203_00636_00708_NoWaves_SolanaCardiffSanElijo/Beach_And_Backshore/20181203_00636_00708_NoWaves_SolanaCardiffSanElijo_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181203_00636_00708_NoWaves_SolanaCardiffSanElijo/Beach_And_Backshore/20181203_00636_00708_NoWaves_SolanaCardiffSanElijo_beach_cliff_ground.tif
20181204,519,558,VMZ2000_Truck,20181204_00519_00558_NoWaves_Blacks,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181204_00519_00558_NoWaves_Blacks/Beach_And_Backshore/20181204_00519_00558_NoWaves_Blacks_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181204_00519_00558_NoWaves_Blacks/Beach_And_Backshore/20181204_00519_00558_NoWaves_Blacks_beach_cliff_ground.tif
20181204,568,636,VMZ2000_Truck,20181204_00568_00636_NoWaves_Torrey_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181204_00568_00636_NoWaves_Torrey_DelMar/Beach_And_Backshore/20181204_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181204_00568_00636_NoWaves_Torrey_DelMar/Beach_And_Backshore/20181204_00568_00636_NoWaves_Torrey_DelMar_beach_cliff_ground.tif
20181210,568,622,VMZ2000_Truck,20181210_00568_00622_NoWaves_Torrey_DelMar,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181210_00568_00622_NoWaves_Torrey_DelMar/Beach_And_Backshore/20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181210_00568_00622_NoWaves_Torrey_DelMar/Beach_And_Backshore/20181210_00568_00622_NoWaves_Torrey_DelMar_beach_cliff_ground.tif
20181218,568,622,VMZ2000_Truck,20181218_00568_00622_NoWaves_DelMar_Torrey,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181218_00568_00622_NoWaves_DelMar_Torrey/Beach_And_Backshore/20181218_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground.las,/Volumes/group/LiDAR/VMZ2000_Truck/LiDAR_Processed_Level2/20181218_00568_00622_NoWaves_DelMar_Torrey/Beach_And_Backshore/20181218_00568_00622_NoWaves_DelMar_Torrey_beach_cliff_ground.tif
